test,index,reference_real,reference_imag,rtl_real,rtl_imag
4,86,0.0217250497201,-0.0644902000625,0.015625,-0.0703125
4,87,-0.053013260177,0.0696969798088,-0.0546875,0.0703125
4,88,-0.0162431940063,-0.0307723084589,-0.0234375,-0.03125
4,89,0.0548776980601,0.0481449786753,0.0546875,0.046875
4,90,0.0524780285697,0.000215833868221,0.046875,0
4,91,-0.0333355539202,-0.00360751269691,-0.0390625,-0.0078125
4,92,0.0331253447159,-0.0540866336146,0.03125,-0.0546875
4,93,-0.0417245680307,0.00811652116838,-0.046875,0.0078125
4,94,-0.0278975687884,-0.0219274968733,-0.03125,-0.0234375
4,95,-0.0734361800742,0.0394468867544,-0.078125,0.03125
4,96,-0.0465087890625,0.07373046875,-0.046875,0.0703125
4,97,0.0233417461299,0.0452088156026,0.0234375,0.0390625
4,98,0.0354106604976,0.0142141950511,0.03125,0.0078125
4,99,0.10576511303,-0.0442150160368,0.1015625,-0.046875
4,100,0.0658883843472,0.0904140461525,0.0625,0.0859375
4,101,-0.0996826682865,-0.00369361973159,-0.1015625,-0.0078125
4,102,0.0957939828548,0.097795672935,0.09375,0.09375
4,103,0.00434865466589,0.0165006950785,0,0.015625
4,104,-0.0162305449989,0.006503682134,-0.0234375,0
4,105,0.0122695109308,-0.00358387764789,0.0078125,-0.0078125
4,106,0.112361295771,0.0503605367678,0.109375,0.046875
4,107,-0.0924615710809,0.0628246312102,-0.09375,0.0625
4,108,0.012466655982,0.0579398601939,0.0078125,0.0546875
4,109,0.108897157945,0.00390318209025,0.1015625,0
4,110,-0.00761191587127,0.0282433101311,-0.0078125,0.0234375
4,111,-0.0581357670918,0.033839196284,-0.0625,0.03125
4,112,-0.00249333018197,-0.0115691125463,-0.0078125,-0.015625
4,113,-0.0394752037036,-0.0415288045801,-0.0390625,-0.046875
4,114,-0.0117439942352,-0.0264515885475,-0.015625,-0.03125
4,115,-0.0261372786803,0.0243341588083,-0.03125,0.0234375
4,116,0.04908387288,-0.0265304183382,0.046875,-0.03125
4,117,0.00289591651719,-0.0422237766697,0,-0.046875
4,118,0.0343418117571,0.0327422871191,0.03125,0.03125
4,119,-0.0299350955661,-0.0409242968356,-0.03125,-0.046875
4,120,0.0298764251871,0.00817002811484,0.0234375,0.0078125
4,121,-0.00841522164807,-0.00348442649463,-0.015625,-0.0078125
4,122,-0.0388615459279,0.0276722469985,-0.0390625,0.0234375
4,123,-0.00219556911204,0.00485124171598,-0.0078125,0
4,124,-0.0387259172475,-0.00150115567948,-0.0390625,-0.0078125
4,125,-0.0153228019272,-0.0258046628122,-0.015625,-0.03125
4,126,-0.026719759267,-0.0842273224504,-0.03125,-0.0859375
4,127,0.108073435952,0.0164405023653,0.109375,0.015625
